Transaction_Id,Time_stamp,Card_id,Merchant_ID,Registered_Address_Location,Merchant_Location,Amount_usd
TX_014983,2026-02-03 15:25:19,CARD_15,M_00074,"(50.098887, 8.673349)","(50.120365, 8.679915)",48.83
TX_014984,2026-02-03 18:34:37,CARD_15,M_00142,"(50.098887, 8.673349)","(50.094536, 8.744872)",22.25
TX_014985,2026-02-03 23:42:23,CARD_15,M_00065,"(50.098887, 8.673349)","(50.105992, 8.659488)",45.14
TX_014986,2026-02-04 02:29:46,CARD_15,M_00001,"(50.098887, 8.673349)","(50.125669, 8.687241)",4.78
TX_014987,2026-02-04 07:07:36,CARD_15,M_00336,"(50.098887, 8.673349)","(50.11512, 8.679199)",69.53
TX_014988,2026-02-04 09:21:44,CARD_15,M_00035,"(50.098887, 8.673349)","(50.116051, 8.679867)",3.89
TX_014989,2026-02-04 17:22:48,CARD_15,M_00390,"(50.098887, 8.673349)","(50.112546, 8.714064)",21.2
TX_014990,2026-02-05 00:35:18,CARD_15,M_00144,"(50.098887, 8.673349)","(50.134062, 8.70585)",0.5
TX_014991,2026-02-05 03:26:59,CARD_15,M_00160,"(50.098887, 8.673349)","(50.117354, 8.657283)",64.04
TX_014992,2026-02-05 16:49:51,CARD_15,M_00004,"(50.098887, 8.673349)","(50.101687, 8.713814)",8.92
TX_014993,2026-02-05 18:53:00,CARD_15,M_00398,"(50.098887, 8.673349)","(50.110206, 8.689126)",17.13
TX_014994,2026-02-05 20:04:24,CARD_15,M_00390,"(50.098887, 8.673349)","(50.112546, 8.714064)",9.36
TX_014995,2026-02-06 03:56:36,CARD_15,M_00014,"(50.098887, 8.673349)","(50.10946, 8.712206)",3.43
TX_014996,2026-02-06 08:42:32,CARD_15,M_00397,"(50.098887, 8.673349)","(50.090817, 8.659066)",11.63
TX_014997,2026-02-06 15:27:18,CARD_15,M_00062,"(50.098887, 8.673349)","(50.134072, 8.65748)",38.36
TX_014998,2026-02-06 19:52:07,CARD_15,M_00090,"(50.098887, 8.673349)","(50.101193, 8.684556)",29.01
TX_014999,2026-02-06 19:59:48,CARD_15,M_00291,"(50.098887, 8.673349)","(50.095091, 8.696244)",63.37
TX_015000,2026-02-07 03:42:42,CARD_15,M_00081,"(50.098887, 8.673349)","(50.118056, 8.698924)",30.0
TX_015001,2026-02-05 16:49:00,CARD_16,M_00225,"(50.098866, 8.737668)","(50.144643, 8.708549)",14.57
TX_015002,2026-02-05 20:28:27,CARD_16,M_00234,"(50.098866, 8.737668)","(50.099052, 8.65618)",23.8
TX_015003,2026-02-06 03:13:04,CARD_16,M_00001,"(50.098866, 8.737668)","(50.125669, 8.687241)",3.76
TX_015004,2026-02-06 05:44:44,CARD_16,M_00275,"(50.098866, 8.737668)","(50.127507, 8.656417)",167.55
TX_015005,2026-02-06 16:18:02,CARD_16,M_00056,"(50.098866, 8.737668)","(50.11591, 8.692493)",26.87
TX_015006,2026-02-06 20:34:16,CARD_16,M_00308,"(50.098866, 8.737668)","(50.162367, 8.683877)",54.58
TX_015007,2026-02-07 09:11:12,CARD_16,M_00189,"(50.098866, 8.737668)","(50.141923, 8.68557)",36.64
TX_015008,2026-02-07 12:12:16,CARD_16,M_00390,"(50.098866, 8.737668)","(50.112546, 8.714064)",27.8
TX_015009,2026-02-07 16:08:34,CARD_16,M_00375,"(50.098866, 8.737668)","(50.109497, 8.632271)",24.95
TX_015010,2026-02-07 18:06:20,CARD_16,M_00065,"(50.098866, 8.737668)","(50.105992, 8.659488)",37.81
TX_015011,2026-02-07 23:36:52,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",37.11
TX_015012,2026-02-02 00:12:00,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",33.48
TX_015013,2026-02-02 03:08:07,CARD_16,M_00014,"(50.098866, 8.737668)","(50.10946, 8.712206)",3.85
TX_015014,2026-02-02 05:02:59,CARD_16,M_00041,"(50.098866, 8.737668)","(50.126721, 8.654818)",47.25
TX_015015,2026-02-02 09:06:28,CARD_16,M_00160,"(50.098866, 8.737668)","(50.117354, 8.657283)",15.17
TX_015016,2026-02-02 11:06:22,CARD_16,M_00253,"(50.098866, 8.737668)","(50.061467, 8.658193)",115.53
TX_015017,2026-02-02 15:28:08,CARD_16,M_00216,"(50.098866, 8.737668)","(50.105399, 8.613042)",30.14
TX_015018,2026-02-02 18:24:58,CARD_16,M_00062,"(50.098866, 8.737668)","(50.134072, 8.65748)",12.18
TX_015019,2026-02-03 04:23:37,CARD_16,M_00001,"(50.098866, 8.737668)","(50.125669, 8.687241)",1.35
TX_015020,2026-02-03 07:55:45,CARD_16,M_00390,"(50.098866, 8.737668)","(50.112546, 8.714064)",30.06
TX_015021,2026-02-03 09:42:59,CARD_16,M_00090,"(50.098866, 8.737668)","(50.101193, 8.684556)",19.79
TX_015022,2026-02-03 15:17:19,CARD_16,M_00128,"(50.098866, 8.737668)","(50.11804, 8.661313)",21.73
TX_015023,2026-02-03 17:16:26,CARD_16,M_00374,"(50.098866, 8.737668)","(50.127578, 8.695875)",9.11
TX_015024,2026-02-03 20:23:06,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",13.5
TX_015025,2026-02-04 10:38:53,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",24.53
TX_015026,2026-02-04 12:17:18,CARD_16,M_00041,"(50.098866, 8.737668)","(50.126721, 8.654818)",35.2
TX_015027,2026-02-04 12:53:43,CARD_16,M_00041,"(50.098866, 8.737668)","(50.126721, 8.654818)",47.32
TX_015028,2026-02-04 16:40:29,CARD_16,M_00397,"(50.098866, 8.737668)","(50.090817, 8.659066)",5.13
TX_015029,2026-02-04 17:21:27,CARD_16,M_00275,"(50.098866, 8.737668)","(50.127507, 8.656417)",92.23
TX_015030,2026-02-04 23:53:32,CARD_16,M_00382,"(50.098866, 8.737668)","(50.112822, 8.668232)",0.5
TX_015031,2026-02-05 03:28:26,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",54.55
TX_015032,2026-02-05 05:23:02,CARD_16,M_00338,"(50.098866, 8.737668)","(50.110147, 8.715199)",47.61
TX_015033,2026-02-05 08:53:49,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",27.87
TX_015034,2026-02-05 14:01:08,CARD_16,M_00065,"(50.098866, 8.737668)","(50.105992, 8.659488)",44.76
TX_015035,2026-02-05 16:02:23,CARD_16,M_00041,"(50.098866, 8.737668)","(50.126721, 8.654818)",40.87
TX_015036,2026-02-05 16:54:04,CARD_16,M_00217,"(50.098866, 8.737668)","(50.080596, 8.723106)",18.31
TX_015037,2026-02-05 19:11:32,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",48.7
TX_015038,2026-02-05 22:24:11,CARD_16,M_00398,"(50.098866, 8.737668)","(50.110206, 8.689126)",10.89
TX_015039,2026-02-06 00:09:36,CARD_16,M_00390,"(50.098866, 8.737668)","(50.112546, 8.714064)",17.22
TX_015040,2026-02-06 01:20:52,CARD_16,M_00215,"(50.098866, 8.737668)","(50.10029, 8.664825)",34.14
TX_015041,2026-02-06 07:56:51,CARD_16,M_00374,"(50.098866, 8.737668)","(50.127578, 8.695875)",13.26
TX_015042,2026-02-06 10:02:12,CARD_16,M_00225,"(50.098866, 8.737668)","(50.144643, 8.708549)",17.8
TX_015043,2026-02-06 12:29:58,CARD_16,M_00216,"(50.098866, 8.737668)","(50.105399, 8.613042)",16.01
TX_015044,2026-02-06 15:03:34,CARD_16,M_00338,"(50.098866, 8.737668)","(50.110147, 8.715199)",151.07
TX_015045,2026-02-06 16:26:10,CARD_16,M_00338,"(50.098866, 8.737668)","(50.110147, 8.715199)",0.5
TX_015046,2026-02-06 22:44:36,CARD_16,M_00234,"(50.098866, 8.737668)","(50.099052, 8.65618)",18.39
TX_015047,2026-02-07 02:36:10,CARD_16,M_00056,"(50.098866, 8.737668)","(50.11591, 8.692493)",42.5
TX_015048,2026-02-07 05:49:57,CARD_16,M_00062,"(50.098866, 8.737668)","(50.134072, 8.65748)",20.87
TX_015049,2026-02-07 11:07:34,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",7.73
TX_015050,2026-02-07 18:09:08,CARD_16,M_00177,"(50.098866, 8.737668)","(50.084495, 8.737044)",50.21
TX_015051,2026-02-07 20:29:58,CARD_16,M_00142,"(50.098866, 8.737668)","(50.094536, 8.744872)",54.8
TX_015052,2026-02-07 22:31:58,CARD_16,M_00255,"(50.098866, 8.737668)","(50.118323, 8.66398)",132.75
TX_015053,2026-02-07 23:35:35,CARD_16,M_00160,"(50.098866, 8.737668)","(50.117354, 8.657283)",49.93
TX_015054,2026-02-04 06:50:00,CARD_16,M_00074,"(50.098866, 8.737668)","(50.120365, 8.679915)",40.04
TX_015055,2026-02-04 13:01:07,CARD_16,M_00160,"(50.098866, 8.737668)","(50.117354, 8.657283)",0.5
TX_015056,2026-02-04 15:44:30,CARD_16,M_00255,"(50.098866, 8.737668)","(50.118323, 8.66398)",199.7
TX_015057,2026-02-04 22:50:56,CARD_16,M_00142,"(50.098866, 8.737668)","(50.094536, 8.744872)",29.98
TX_015058,2026-02-05 02:24:45,CARD_16,M_00375,"(50.098866, 8.737668)","(50.109497, 8.632271)",11.89
TX_015059,2026-02-05 02:51:41,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",37.13
TX_015060,2026-02-05 07:29:41,CARD_16,M_00255,"(50.098866, 8.737668)","(50.118323, 8.66398)",166.74
TX_015061,2026-02-05 08:01:09,CARD_16,M_00374,"(50.098866, 8.737668)","(50.127578, 8.695875)",7.08
TX_015062,2026-02-05 09:00:53,CARD_16,M_00038,"(50.098866, 8.737668)","(50.107053, 8.691146)",2.92
TX_015063,2026-02-05 15:29:46,CARD_16,M_00253,"(50.098866, 8.737668)","(50.061467, 8.658193)",189.53
TX_015064,2026-02-05 18:39:26,CARD_16,M_00074,"(50.098866, 8.737668)","(50.120365, 8.679915)",29.72
TX_015065,2026-02-06 00:49:10,CARD_16,M_00201,"(50.098866, 8.737668)","(50.118581, 8.681119)",22.52
TX_015066,2026-02-06 12:43:01,CARD_16,M_00198,"(50.098866, 8.737668)","(50.140947, 8.684323)",58.49
TX_015067,2026-02-06 17:38:59,CARD_16,M_00338,"(50.098866, 8.737668)","(50.110147, 8.715199)",254.18
TX_015068,2026-02-06 22:31:36,CARD_16,M_00217,"(50.098866, 8.737668)","(50.080596, 8.723106)",31.3
TX_015069,2026-02-07 02:02:09,CARD_16,M_00144,"(50.098866, 8.737668)","(50.134062, 8.70585)",28.71
TX_015070,2026-02-07 06:33:08,CARD_16,M_00128,"(50.098866, 8.737668)","(50.11804, 8.661313)",33.39
TX_015071,2026-02-07 10:33:28,CARD_16,M_00090,"(50.098866, 8.737668)","(50.101193, 8.684556)",36.86
TX_015072,2026-02-07 14:25:38,CARD_16,M_00201,"(50.098866, 8.737668)","(50.118581, 8.681119)",13.17
TX_015073,2026-02-07 15:19:17,CARD_16,M_00142,"(50.098866, 8.737668)","(50.094536, 8.744872)",21.29
TX_015074,2026-02-07 21:11:01,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",38.06
TX_015075,2026-02-05 18:49:00,CARD_16,M_00001,"(50.098866, 8.737668)","(50.125669, 8.687241)",5.4
TX_015076,2026-02-05 21:34:01,CARD_16,M_00375,"(50.098866, 8.737668)","(50.109497, 8.632271)",12.8
TX_015077,2026-02-05 23:59:34,CARD_16,M_00179,"(50.098866, 8.737668)","(50.076637, 8.722716)",91.0
TX_015078,2026-02-06 02:32:50,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",0.5
TX_015079,2026-02-06 07:05:32,CARD_16,M_00234,"(50.098866, 8.737668)","(50.099052, 8.65618)",8.89
TX_015080,2026-02-06 10:28:29,CARD_16,M_00062,"(50.098866, 8.737668)","(50.134072, 8.65748)",35.44
TX_015081,2026-02-06 13:21:02,CARD_16,M_00217,"(50.098866, 8.737668)","(50.080596, 8.723106)",0.5
TX_015082,2026-02-06 15:35:23,CARD_16,M_00215,"(50.098866, 8.737668)","(50.10029, 8.664825)",16.77
TX_015083,2026-02-07 02:54:32,CARD_16,M_00128,"(50.098866, 8.737668)","(50.11804, 8.661313)",6.73
TX_015084,2026-02-07 04:07:39,CARD_16,M_00090,"(50.098866, 8.737668)","(50.101193, 8.684556)",32.9
TX_015085,2026-02-07 10:06:33,CARD_16,M_00336,"(50.098866, 8.737668)","(50.11512, 8.679199)",34.86
TX_015086,2026-02-07 15:01:19,CARD_16,M_00035,"(50.098866, 8.737668)","(50.116051, 8.679867)",4.84
TX_015087,2026-02-07 19:13:39,CARD_16,M_00038,"(50.098866, 8.737668)","(50.107053, 8.691146)",3.45
TX_015088,2026-02-07 20:31:08,CARD_16,M_00074,"(50.098866, 8.737668)","(50.120365, 8.679915)",26.77
TX_015089,2026-02-07 22:24:21,CARD_16,M_00390,"(50.098866, 8.737668)","(50.112546, 8.714064)",14.65
TX_015090,2026-02-03 10:03:00,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",41.7
TX_015091,2026-02-03 13:43:43,CARD_16,M_00090,"(50.098866, 8.737668)","(50.101193, 8.684556)",19.37
TX_015092,2026-02-03 15:02:18,CARD_16,M_00375,"(50.098866, 8.737668)","(50.109497, 8.632271)",7.08
TX_015093,2026-02-03 17:53:23,CARD_16,M_00336,"(50.098866, 8.737668)","(50.11512, 8.679199)",119.03
TX_015094,2026-02-03 21:46:55,CARD_16,M_00142,"(50.098866, 8.737668)","(50.094536, 8.744872)",20.43
TX_015095,2026-02-04 00:29:35,CARD_16,M_00035,"(50.098866, 8.737668)","(50.116051, 8.679867)",6.63
TX_015096,2026-02-04 02:13:56,CARD_16,M_00074,"(50.098866, 8.737668)","(50.120365, 8.679915)",28.37
TX_015097,2026-02-04 05:08:50,CARD_16,M_00398,"(50.098866, 8.737668)","(50.110206, 8.689126)",5.08
TX_015098,2026-02-04 08:16:48,CARD_16,M_00198,"(50.098866, 8.737668)","(50.140947, 8.684323)",44.69
TX_015099,2026-02-04 11:43:45,CARD_16,M_00065,"(50.098866, 8.737668)","(50.105992, 8.659488)",20.82
TX_015100,2026-02-04 18:49:23,CARD_16,M_00090,"(50.098866, 8.737668)","(50.101193, 8.684556)",15.7
TX_015101,2026-02-05 02:35:05,CARD_16,M_00375,"(50.098866, 8.737668)","(50.109497, 8.632271)",0.67
TX_015102,2026-02-05 05:39:36,CARD_16,M_00001,"(50.098866, 8.737668)","(50.125669, 8.687241)",5.88
TX_015103,2026-02-05 07:48:37,CARD_16,M_00160,"(50.098866, 8.737668)","(50.117354, 8.657283)",10.4
TX_015104,2026-02-05 22:08:38,CARD_16,M_00179,"(50.098866, 8.737668)","(50.076637, 8.722716)",76.65
TX_015105,2026-02-06 01:15:23,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",42.13
TX_015106,2026-02-06 03:53:02,CARD_16,M_00336,"(50.098866, 8.737668)","(50.11512, 8.679199)",80.9
TX_015107,2026-02-06 08:49:21,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",31.7
TX_015108,2026-02-06 14:23:58,CARD_16,M_00170,"(50.098866, 8.737668)","(50.154696, 8.657851)",82.9
TX_015109,2026-02-06 21:42:43,CARD_16,M_00225,"(50.098866, 8.737668)","(50.144643, 8.708549)",10.02
TX_015110,2026-02-07 00:00:06,CARD_16,M_00170,"(50.098866, 8.737668)","(50.154696, 8.657851)",91.82
TX_015111,2026-02-07 05:46:32,CARD_16,M_00062,"(50.098866, 8.737668)","(50.134072, 8.65748)",25.54
TX_015112,2026-02-07 06:24:17,CARD_16,M_00056,"(50.098866, 8.737668)","(50.11591, 8.692493)",42.72
TX_015113,2026-02-07 08:43:57,CARD_16,M_00382,"(50.098866, 8.737668)","(50.112822, 8.668232)",17.08
TX_015114,2026-02-07 10:45:19,CARD_16,M_00336,"(50.098866, 8.737668)","(50.11512, 8.679199)",145.68
TX_015115,2026-02-07 13:42:51,CARD_16,M_00171,"(50.098866, 8.737668)","(50.094106, 8.664118)",87.32
TX_015116,2026-02-07 17:27:23,CARD_16,M_00201,"(50.098866, 8.737668)","(50.118581, 8.681119)",3.81
TX_015117,2026-02-07 22:41:41,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",9.32
TX_015118,2026-02-05 09:31:00,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",8.76
TX_015119,2026-02-05 11:39:34,CARD_16,M_00041,"(50.098866, 8.737668)","(50.126721, 8.654818)",39.04
TX_015120,2026-02-05 17:15:53,CARD_16,M_00014,"(50.098866, 8.737668)","(50.10946, 8.712206)",7.18
TX_015121,2026-02-05 22:36:15,CARD_16,M_00035,"(50.098866, 8.737668)","(50.116051, 8.679867)",6.1
TX_015122,2026-02-05 23:33:32,CARD_16,M_00035,"(50.098866, 8.737668)","(50.116051, 8.679867)",2.95
TX_015123,2026-02-06 08:09:23,CARD_16,M_00128,"(50.098866, 8.737668)","(50.11804, 8.661313)",31.75
TX_015124,2026-02-06 11:03:05,CARD_16,M_00056,"(50.098866, 8.737668)","(50.11591, 8.692493)",39.2
TX_015125,2026-02-06 21:34:44,CARD_16,M_00382,"(50.098866, 8.737668)","(50.112822, 8.668232)",6.53
TX_015126,2026-02-07 01:46:34,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",29.88
TX_015127,2026-02-07 02:21:49,CARD_16,M_00234,"(50.098866, 8.737668)","(50.099052, 8.65618)",45.7
TX_015128,2026-02-07 04:53:55,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",28.33
TX_015129,2026-02-07 09:39:59,CARD_16,M_00065,"(50.098866, 8.737668)","(50.105992, 8.659488)",27.25
TX_015130,2026-02-07 11:13:24,CARD_16,M_00065,"(50.098866, 8.737668)","(50.105992, 8.659488)",19.22
TX_015131,2026-02-07 15:21:19,CARD_16,M_00215,"(50.098866, 8.737668)","(50.10029, 8.664825)",27.38
TX_015132,2026-02-07 18:27:04,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",22.41
TX_015133,2026-02-01 01:40:00,CARD_16,M_00398,"(50.098866, 8.737668)","(50.110206, 8.689126)",2.76
TX_015134,2026-02-01 09:02:38,CARD_16,M_00128,"(50.098866, 8.737668)","(50.11804, 8.661313)",29.62
TX_015135,2026-02-01 13:15:20,CARD_16,M_00234,"(50.098866, 8.737668)","(50.099052, 8.65618)",3.81
TX_015136,2026-02-01 18:07:46,CARD_16,M_00382,"(50.098866, 8.737668)","(50.112822, 8.668232)",9.22
TX_015137,2026-02-02 03:50:42,CARD_16,M_00004,"(50.098866, 8.737668)","(50.101687, 8.713814)",5.38
TX_015138,2026-02-02 09:02:28,CARD_16,M_00198,"(50.098866, 8.737668)","(50.140947, 8.684323)",31.98
TX_015139,2026-02-02 12:05:43,CARD_16,M_00374,"(50.098866, 8.737668)","(50.127578, 8.695875)",15.96
TX_015140,2026-02-02 14:48:22,CARD_16,M_00215,"(50.098866, 8.737668)","(50.10029, 8.664825)",18.41
TX_015141,2026-02-02 18:16:47,CARD_16,M_00128,"(50.098866, 8.737668)","(50.11804, 8.661313)",39.28
TX_015142,2026-02-02 23:37:47,CARD_16,M_00336,"(50.098866, 8.737668)","(50.11512, 8.679199)",45.49
TX_015143,2026-02-03 10:39:20,CARD_16,M_00004,"(50.098866, 8.737668)","(50.101687, 8.713814)",5.01
TX_015144,2026-02-03 14:31:09,CARD_16,M_00144,"(50.098866, 8.737668)","(50.134062, 8.70585)",23.46
TX_015145,2026-02-03 17:09:12,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",41.01
TX_015146,2026-02-04 00:44:17,CARD_16,M_00201,"(50.098866, 8.737668)","(50.118581, 8.681119)",7.94
TX_015147,2026-02-04 08:12:54,CARD_16,M_00338,"(50.098866, 8.737668)","(50.110147, 8.715199)",174.24
TX_015148,2026-02-04 14:10:06,CARD_16,M_00334,"(50.098866, 8.737668)","(50.911891, 7.012944)",192.55
TX_015149,2026-02-04 16:19:15,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",14.23
TX_015150,2026-02-04 23:24:01,CARD_16,M_00336,"(50.098866, 8.737668)","(50.11512, 8.679199)",89.89
TX_015151,2026-02-05 01:24:55,CARD_16,M_00160,"(50.098866, 8.737668)","(50.117354, 8.657283)",31.72
TX_015152,2026-02-05 05:30:16,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",10.99
TX_015153,2026-02-05 10:24:06,CARD_16,M_00338,"(50.098866, 8.737668)","(50.110147, 8.715199)",173.59
TX_015154,2026-02-05 11:50:52,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",41.88
TX_015155,2026-02-05 15:36:39,CARD_16,M_00192,"(50.098866, 8.737668)","(50.105921, 8.711247)",0.5
TX_015156,2026-02-06 05:05:39,CARD_16,M_00308,"(50.098866, 8.737668)","(50.162367, 8.683877)",25.38
TX_015157,2026-02-06 07:53:46,CARD_16,M_00338,"(50.098866, 8.737668)","(50.110147, 8.715199)",32.39
TX_015158,2026-02-06 12:40:30,CARD_16,M_00217,"(50.098866, 8.737668)","(50.080596, 8.723106)",13.82
TX_015159,2026-02-06 14:58:13,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",13.43
TX_015160,2026-02-06 17:23:24,CARD_16,M_00374,"(50.098866, 8.737668)","(50.127578, 8.695875)",16.24
TX_015161,2026-02-06 21:05:45,CARD_16,M_00142,"(50.098866, 8.737668)","(50.094536, 8.744872)",35.52
TX_015162,2026-02-07 01:36:49,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",25.07
TX_015163,2026-02-07 06:59:39,CARD_16,M_00239,"(50.098866, 8.737668)","(50.120918, 8.652773)",14.63
TX_015164,2026-02-07 09:09:33,CARD_16,M_00144,"(50.098866, 8.737668)","(50.134062, 8.70585)",23.23
TX_015165,2026-02-07 12:07:02,CARD_16,M_00062,"(50.098866, 8.737668)","(50.134072, 8.65748)",28.06
TX_015166,2026-02-07 12:34:54,CARD_16,M_00291,"(50.098866, 8.737668)","(50.095091, 8.696244)",149.76
TX_015167,2026-02-07 16:24:26,CARD_16,M_00142,"(50.098866, 8.737668)","(50.094536, 8.744872)",61.91
TX_015168,2026-02-07 19:50:24,CARD_16,M_00062,"(50.098866, 8.737668)","(50.134072, 8.65748)",32.57
TX_015169,2026-02-07 05:28:00,CARD_16,M_00014,"(50.098866, 8.737668)","(50.10946, 8.712206)",4.53
TX_015170,2026-02-07 06:33:44,CARD_16,M_00397,"(50.098866, 8.737668)","(50.090817, 8.659066)",9.92
TX_015171,2026-02-07 14:09:47,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",8.98
TX_015172,2026-02-07 15:45:40,CARD_16,M_00142,"(50.098866, 8.737668)","(50.094536, 8.744872)",32.14
TX_015173,2026-02-07 20:23:31,CARD_16,M_00397,"(50.098866, 8.737668)","(50.090817, 8.659066)",8.44
TX_015174,2026-02-04 02:58:00,CARD_16,M_00142,"(50.098866, 8.737668)","(50.094536, 8.744872)",89.29
TX_015175,2026-02-04 07:12:32,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",39.88
TX_015176,2026-02-04 09:57:50,CARD_16,M_00090,"(50.098866, 8.737668)","(50.101193, 8.684556)",30.2
TX_015177,2026-02-04 15:24:30,CARD_16,M_00216,"(50.098866, 8.737668)","(50.105399, 8.613042)",27.93
TX_015178,2026-02-04 16:41:08,CARD_16,M_00255,"(50.098866, 8.737668)","(50.118323, 8.66398)",24.26
TX_015179,2026-02-04 19:59:22,CARD_16,M_00382,"(50.098866, 8.737668)","(50.112822, 8.668232)",14.86
TX_015180,2026-02-05 02:05:29,CARD_16,M_00144,"(50.098866, 8.737668)","(50.134062, 8.70585)",0.5
TX_015181,2026-02-05 03:39:04,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",15.02
TX_015182,2026-02-05 14:24:40,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",22.7
TX_015183,2026-02-05 14:53:00,CARD_16,M_00074,"(50.098866, 8.737668)","(50.120365, 8.679915)",36.41
TX_015184,2026-02-05 16:06:19,CARD_16,M_00217,"(50.098866, 8.737668)","(50.080596, 8.723106)",19.18
TX_015185,2026-02-05 18:50:04,CARD_16,M_00382,"(50.098866, 8.737668)","(50.112822, 8.668232)",18.08
TX_015186,2026-02-05 19:33:11,CARD_16,M_00234,"(50.098866, 8.737668)","(50.099052, 8.65618)",2.88
TX_015187,2026-02-05 23:20:02,CARD_16,M_00062,"(50.098866, 8.737668)","(50.134072, 8.65748)",11.8
TX_015188,2026-02-06 02:47:18,CARD_16,M_00234,"(50.098866, 8.737668)","(50.099052, 8.65618)",21.12
TX_015189,2026-02-06 04:50:48,CARD_16,M_00035,"(50.098866, 8.737668)","(50.116051, 8.679867)",2.74
TX_015190,2026-02-06 09:58:49,CARD_16,M_00038,"(50.098866, 8.737668)","(50.107053, 8.691146)",4.22
TX_015191,2026-02-07 01:49:54,CARD_16,M_00397,"(50.098866, 8.737668)","(50.090817, 8.659066)",4.78
TX_015192,2026-02-07 06:05:57,CARD_16,M_00398,"(50.098866, 8.737668)","(50.110206, 8.689126)",6.08
TX_015193,2026-02-07 07:57:04,CARD_16,M_00215,"(50.098866, 8.737668)","(50.10029, 8.664825)",16.74
TX_015194,2026-02-07 13:18:46,CARD_16,M_00050,"(50.098866, 8.737668)","(50.12717, 8.645174)",39.04
TX_015195,2026-02-07 13:48:11,CARD_16,M_00183,"(50.098866, 8.737668)","(50.101899, 8.700785)",58.64
TX_015196,2026-02-07 18:54:55,CARD_16,M_00189,"(50.098866, 8.737668)","(50.141923, 8.68557)",35.04
TX_015197,2026-02-06 12:30:00,CARD_16,M_00065,"(50.098866, 8.737668)","(50.105992, 8.659488)",24.28
TX_015198,2026-02-06 14:12:22,CARD_16,M_00375,"(50.098866, 8.737668)","(50.109497, 8.632271)",14.86
TX_015199,2026-02-06 19:34:18,CARD_16,M_00071,"(50.098866, 8.737668)","(50.123413, 8.656385)",47.8
TX_015200,2026-02-07 00:29:07,CARD_16,M_00081,"(50.098866, 8.737668)","(50.118056, 8.698924)",38.07
TX_015201,2026-02-07 02:37:03,CARD_16,M_00374,"(50.098866, 8.737668)","(50.127578, 8.695875)",16.34
TX_015202,2026-02-07 04:29:03,CARD_16,M_00090,"(50.098866, 8.737668)","(50.101193, 8.684556)",23.04
TX_015203,2026-02-07 10:15:39,CARD_16,M_00144,"(50.098866, 8.737668)","(50.134062, 8.70585)",0.5
TX_015204,2026-02-07 20:55:04,CARD_16,M_00374,"(50.098866, 8.737668)","(50.127578, 8.695875)",15.76
TX_015205,2026-02-01 16:07:00,CARD_16,M_00004,"(50.098866, 8.737668)","(50.101687, 8.713814)",4.56
TX_015206,2026-02-01 18:32:04,CARD_16,M_00398,"(50.098866, 8.737668)","(50.110206, 8.689126)",9.25
TX_015207,2026-02-02 00:36:22,CARD_16,M_00090,"(50.098866, 8.737668)","(50.101193, 8.684556)",14.27
TX_015208,2026-02-02 01:57:43,CARD_16,M_00255,"(50.098866, 8.737668)","(50.118323, 8.66398)",0.5
TX_015209,2026-02-02 07:47:58,CARD_16,M_00038,"(50.098866, 8.737668)","(50.107053, 8.691146)",2.92
TX_015210,2026-02-02 14:59:33,CARD_16,M_00192,"(50.098866, 8.737668)","(50.105921, 8.711247)",44.96
