Transaction_Id,Card_id,Merchant_ID,CardID_Registered_Address_Lat,CardID_Registered_address_long,Amount_usd,Time_stamp
TX_018512,CARD_19,M_00301,52.524177,13.34621,67.3,2026-02-05 21:08:20
TX_018513,CARD_19,M_00138,52.524177,13.34621,36.07,2026-02-05 22:28:32
TX_018514,CARD_19,M_00064,52.524177,13.34621,20.85,2026-02-06 06:19:47
TX_018515,CARD_19,M_00259,52.524177,13.34621,121.62,2026-02-06 23:20:58
TX_018516,CARD_19,M_00066,52.524177,13.34621,6.47,2026-02-07 01:15:50
TX_018517,CARD_19,M_00230,52.524177,13.34621,16.72,2026-02-07 07:00:06
TX_018518,CARD_19,M_00357,52.524177,13.34621,217.54,2026-02-07 09:23:21
TX_018519,CARD_19,M_00185,52.524177,13.34621,45.45,2026-02-07 11:03:06
TX_018520,CARD_19,M_00185,52.524177,13.34621,70.08,2026-02-07 12:25:57
TX_018521,CARD_19,M_00182,52.524177,13.34621,61.65,2026-02-07 12:45:01
TX_018522,CARD_19,M_00323,52.524177,13.34621,177.52,2026-02-07 18:04:23
TX_018523,CARD_19,M_00395,52.524177,13.34621,6.33,2026-02-05 00:23:00
TX_018524,CARD_19,M_00211,52.524177,13.34621,24.0,2026-02-05 03:35:22
TX_018525,CARD_19,M_00185,52.524177,13.34621,38.81,2026-02-05 03:54:00
TX_018526,CARD_19,M_00024,52.524177,13.34621,2.75,2026-02-05 09:28:14
TX_018527,CARD_19,M_00066,52.524177,13.34621,14.43,2026-02-05 16:08:24
TX_018528,CARD_19,M_00256,52.524177,13.34621,140.84,2026-02-05 18:20:46
TX_018529,CARD_19,M_00343,52.524177,13.34621,172.42,2026-02-05 20:51:53
TX_018530,CARD_19,M_00134,52.524177,13.34621,19.64,2026-02-05 22:27:00
TX_018531,CARD_19,M_00185,52.524177,13.34621,60.34,2026-02-06 01:11:09
TX_018532,CARD_19,M_00008,52.524177,13.34621,3.2,2026-02-06 05:23:47
TX_018533,CARD_19,M_00143,52.524177,13.34621,39.57,2026-02-06 09:07:25
TX_018534,CARD_19,M_00185,52.524177,13.34621,55.52,2026-02-06 10:29:07
TX_018535,CARD_19,M_00232,52.524177,13.34621,18.98,2026-02-06 11:07:54
TX_018536,CARD_19,M_00066,52.524177,13.34621,30.4,2026-02-06 12:40:45
TX_018537,CARD_19,M_00143,52.524177,13.34621,29.71,2026-02-06 13:50:24
TX_018538,CARD_19,M_00244,52.524177,13.34621,174.28,2026-02-06 20:04:57
TX_018539,CARD_19,M_00138,52.524177,13.34621,24.16,2026-02-07 04:12:38
TX_018540,CARD_19,M_00362,52.524177,13.34621,9.72,2026-02-07 07:49:05
TX_018541,CARD_19,M_00182,52.524177,13.34621,54.52,2026-02-07 09:08:22
TX_018542,CARD_19,M_00395,52.524177,13.34621,5.78,2026-02-07 13:58:53
TX_018543,CARD_19,M_00064,52.524177,13.34621,34.33,2026-02-07 14:58:21
TX_018544,CARD_19,M_00024,52.524177,13.34621,4.74,2026-02-07 17:14:27
TX_018545,CARD_19,M_00024,52.524177,13.34621,3.76,2026-02-07 18:52:11
TX_018546,CARD_19,M_00395,52.524177,13.34621,18.52,2026-02-02 18:57:00
TX_018547,CARD_19,M_00357,52.524177,13.34621,189.58,2026-02-03 02:36:10
TX_018548,CARD_19,M_00064,52.524177,13.34621,61.24,2026-02-03 17:29:29
TX_018549,CARD_19,M_00185,52.524177,13.34621,44.42,2026-02-03 19:25:19
TX_018550,CARD_19,M_00138,52.524177,13.34621,54.64,2026-02-04 01:40:25
TX_018551,CARD_19,M_00095,52.524177,13.34621,18.86,2026-02-04 15:26:34
TX_018552,CARD_19,M_00369,52.524177,13.34621,3.73,2026-02-04 17:13:27
TX_018553,CARD_19,M_00395,52.524177,13.34621,17.99,2026-02-04 20:27:48
TX_018554,CARD_19,M_00064,52.524177,13.34621,33.97,2026-02-04 22:49:32
TX_018555,CARD_19,M_00066,52.524177,13.34621,7.22,2026-02-05 03:28:38
TX_018556,CARD_19,M_00024,52.524177,13.34621,3.98,2026-02-05 08:39:35
TX_018557,CARD_19,M_00008,52.524177,13.34621,2.69,2026-02-05 14:16:53
TX_018558,CARD_19,M_00282,52.524177,13.34621,116.81,2026-02-05 18:01:35
TX_018559,CARD_19,M_00143,52.524177,13.34621,16.19,2026-02-05 21:20:30
TX_018560,CARD_19,M_00372,52.524177,13.34621,0.5,2026-02-05 23:05:57
TX_018561,CARD_19,M_00386,52.524177,13.34621,7.99,2026-02-06 00:18:05
TX_018562,CARD_19,M_00282,52.524177,13.34621,69.32,2026-02-06 01:56:04
TX_018563,CARD_19,M_00362,52.524177,13.34621,12.86,2026-02-06 05:20:41
TX_018564,CARD_19,M_00386,52.524177,13.34621,3.57,2026-02-06 06:25:45
TX_018565,CARD_19,M_00211,52.524177,13.34621,19.22,2026-02-06 09:24:11
TX_018566,CARD_19,M_00372,52.524177,13.34621,15.8,2026-02-06 15:44:28
TX_018567,CARD_19,M_00182,52.524177,13.34621,60.14,2026-02-06 18:36:53
TX_018568,CARD_19,M_00143,52.524177,13.34621,47.54,2026-02-07 05:25:22
TX_018569,CARD_19,M_00008,52.524177,13.34621,5.32,2026-02-07 13:12:35
TX_018570,CARD_19,M_00066,52.524177,13.34621,11.64,2026-02-07 17:51:26
TX_018571,CARD_19,M_00180,52.524177,13.34621,49.86,2026-02-07 20:14:37
TX_018572,CARD_19,M_00386,52.524177,13.34621,21.97,2026-02-05 15:36:00
TX_018573,CARD_19,M_00262,52.524177,13.34621,180.16,2026-02-05 17:49:18
TX_018574,CARD_19,M_00174,52.524177,13.34621,37.77,2026-02-05 18:15:45
TX_018575,CARD_19,M_00037,52.524177,13.34621,7.35,2026-02-06 05:00:26
TX_018576,CARD_19,M_00119,52.524177,13.34621,12.82,2026-02-06 07:37:06
TX_018577,CARD_19,M_00143,52.524177,13.34621,54.26,2026-02-06 10:30:56
TX_018578,CARD_19,M_00348,52.524177,13.34621,107.66,2026-02-06 11:55:03
TX_018579,CARD_19,M_00211,52.524177,13.34621,20.35,2026-02-06 16:56:14
TX_018580,CARD_19,M_00362,52.524177,13.34621,8.4,2026-02-06 19:07:33
TX_018581,CARD_19,M_00008,52.524177,13.34621,4.43,2026-02-07 00:06:43
TX_018582,CARD_19,M_00064,52.524177,13.34621,27.22,2026-02-07 02:50:34
TX_018583,CARD_19,M_00024,52.524177,13.34621,4.59,2026-02-07 07:34:16
TX_018584,CARD_19,M_00138,52.524177,13.34621,3.91,2026-02-07 16:36:54
TX_018585,CARD_19,M_00372,52.524177,13.34621,5.79,2026-02-07 20:26:47
TX_018586,CARD_19,M_00395,52.524177,13.34621,14.01,2026-02-06 23:52:00
TX_018587,CARD_19,M_00395,52.524177,13.34621,4.33,2026-02-07 00:24:35
TX_018588,CARD_19,M_00369,52.524177,13.34621,19.55,2026-02-07 06:19:56
TX_018589,CARD_19,M_00372,52.524177,13.34621,26.39,2026-02-07 11:38:10
TX_018590,CARD_19,M_00301,52.524177,13.34621,84.2,2026-02-07 19:05:47
TX_018591,CARD_19,M_00182,52.524177,13.34621,38.61,2026-02-02 00:17:00
TX_018592,CARD_19,M_00109,52.524177,13.34621,22.67,2026-02-02 04:22:48
TX_018593,CARD_19,M_00182,52.524177,13.34621,73.3,2026-02-02 21:20:49
TX_018594,CARD_19,M_00064,52.524177,13.34621,34.15,2026-02-02 23:42:29
TX_018595,CARD_19,M_00348,52.524177,13.34621,24.25,2026-02-03 09:37:09
TX_018596,CARD_19,M_00037,52.524177,13.34621,4.37,2026-02-03 11:20:41
TX_018597,CARD_19,M_00109,52.524177,13.34621,13.93,2026-02-03 16:39:20
TX_018598,CARD_19,M_00395,52.524177,13.34621,17.4,2026-02-03 19:41:37
TX_018599,CARD_19,M_00066,52.524177,13.34621,52.25,2026-02-03 21:21:48
TX_018600,CARD_19,M_00109,52.524177,13.34621,13.81,2026-02-04 06:34:48
TX_018601,CARD_19,M_00008,52.524177,13.34621,3.39,2026-02-04 09:41:45
TX_018602,CARD_19,M_00347,52.524177,13.34621,38.83,2026-02-04 10:52:49
TX_018603,CARD_19,M_00323,52.524177,13.34621,97.4,2026-02-04 16:07:26
TX_018604,CARD_19,M_00037,52.524177,13.34621,5.04,2026-02-05 01:29:14
TX_018605,CARD_19,M_00395,52.524177,13.34621,20.46,2026-02-05 04:03:27
TX_018606,CARD_19,M_00119,52.524177,13.34621,21.13,2026-02-05 06:45:30
TX_018607,CARD_19,M_00095,52.524177,13.34621,8.52,2026-02-05 08:05:53
TX_018608,CARD_19,M_00262,52.524177,13.34621,73.37,2026-02-05 12:54:16
TX_018609,CARD_19,M_00143,52.524177,13.34621,43.59,2026-02-05 18:09:21
TX_018610,CARD_19,M_00066,52.524177,13.34621,12.19,2026-02-05 19:14:23
TX_018611,CARD_19,M_00372,52.524177,13.34621,24.79,2026-02-06 03:10:19
TX_018612,CARD_19,M_00180,52.524177,13.34621,49.05,2026-02-06 04:45:47
TX_018613,CARD_19,M_00066,52.524177,13.34621,30.76,2026-02-06 07:15:41
TX_018614,CARD_19,M_00386,52.524177,13.34621,23.72,2026-02-06 13:50:52
TX_018615,CARD_19,M_00230,52.524177,13.34621,25.42,2026-02-06 19:49:14
TX_018616,CARD_19,M_00064,52.524177,13.34621,13.8,2026-02-06 21:26:53
TX_018617,CARD_19,M_00138,52.524177,13.34621,15.3,2026-02-07 01:25:06
TX_018618,CARD_19,M_00109,52.524177,13.34621,28.17,2026-02-07 10:01:14
TX_018619,CARD_19,M_00066,52.524177,13.34621,41.24,2026-02-07 19:09:03
TX_018620,CARD_19,M_00182,52.524177,13.34621,65.34,2026-02-07 23:48:55
TX_018621,CARD_19,M_00232,52.524177,13.34621,14.39,2026-02-06 19:43:00
TX_018622,CARD_19,M_00066,52.524177,13.34621,50.33,2026-02-07 03:30:56
TX_018623,CARD_19,M_00138,52.524177,13.34621,44.17,2026-02-07 09:42:22
TX_018624,CARD_19,M_00386,52.524177,13.34621,24.22,2026-02-07 11:52:34
TX_018625,CARD_19,M_00008,52.524177,13.34621,4.4,2026-02-07 13:17:09
TX_018626,CARD_19,M_00064,52.524177,13.34621,29.89,2026-02-07 18:12:58
TX_018627,CARD_19,M_00185,52.524177,13.34621,31.81,2026-02-01 02:51:00
TX_018628,CARD_19,M_00143,52.524177,13.34621,34.03,2026-02-01 05:04:26
TX_018629,CARD_19,M_00008,52.524177,13.34621,6.36,2026-02-01 06:21:20
TX_018630,CARD_19,M_00182,52.524177,13.34621,51.89,2026-02-01 10:41:38
TX_018631,CARD_19,M_00211,52.524177,13.34621,4.33,2026-02-01 16:19:37
TX_018632,CARD_19,M_00282,52.524177,13.34621,94.27,2026-02-01 22:08:37
TX_018633,CARD_19,M_00143,52.524177,13.34621,20.92,2026-02-02 03:21:48
TX_018634,CARD_19,M_00180,52.524177,13.34621,64.01,2026-02-02 06:31:40
TX_018635,CARD_19,M_00386,52.524177,13.34621,15.64,2026-02-02 10:01:27
TX_018636,CARD_19,M_00109,52.524177,13.34621,10.0,2026-02-02 12:48:15
TX_018637,CARD_19,M_00143,52.524177,13.34621,29.61,2026-02-02 18:34:32
TX_018638,CARD_19,M_00134,52.524177,13.34621,22.6,2026-02-02 21:05:47
TX_018639,CARD_19,M_00066,52.524177,13.34621,13.63,2026-02-03 00:48:48
TX_018640,CARD_19,M_00369,52.524177,13.34621,8.36,2026-02-03 02:50:47
TX_018641,CARD_19,M_00185,52.524177,13.34621,60.98,2026-02-03 07:31:43
TX_018642,CARD_19,M_00143,52.524177,13.34621,44.51,2026-02-03 14:26:32
TX_018643,CARD_19,M_00372,52.524177,13.34621,28.09,2026-02-03 18:45:49
TX_018644,CARD_19,M_00323,52.524177,13.34621,120.65,2026-02-03 19:49:37
TX_018645,CARD_19,M_00134,52.524177,13.34621,0.5,2026-02-03 22:46:52
TX_018646,CARD_19,M_00362,52.524177,13.34621,10.29,2026-02-04 00:24:51
TX_018647,CARD_19,M_00066,52.524177,13.34621,26.96,2026-02-04 01:18:35
TX_018648,CARD_19,M_00362,52.524177,13.34621,9.99,2026-02-04 02:26:04
TX_018649,CARD_19,M_00138,52.524177,13.34621,38.47,2026-02-04 04:49:54
TX_018650,CARD_19,M_00369,52.524177,13.34621,18.82,2026-02-04 10:04:19
TX_018651,CARD_19,M_00386,52.524177,13.34621,1.73,2026-02-04 16:36:59
TX_018652,CARD_19,M_00143,52.524177,13.34621,8.53,2026-02-04 17:14:28
TX_018653,CARD_19,M_00343,52.524177,13.34621,83.34,2026-02-04 19:19:23
TX_018654,CARD_19,M_00138,52.524177,13.34621,49.86,2026-02-04 23:56:09
TX_018655,CARD_19,M_00386,52.524177,13.34621,10.35,2026-02-05 02:55:03
TX_018656,CARD_19,M_00138,52.524177,13.34621,40.64,2026-02-05 04:53:32
TX_018657,CARD_19,M_00066,52.524177,13.34621,0.5,2026-02-05 06:00:48
TX_018658,CARD_19,M_00138,52.524177,13.34621,27.86,2026-02-05 08:55:38
TX_018659,CARD_19,M_00037,52.524177,13.34621,5.89,2026-02-05 16:38:14
TX_018660,CARD_19,M_00386,52.524177,13.34621,19.98,2026-02-05 20:45:43
TX_018661,CARD_19,M_00064,52.524177,13.34621,20.48,2026-02-05 22:46:50
TX_018662,CARD_19,M_00008,52.524177,13.34621,5.69,2026-02-05 23:37:33
TX_018663,CARD_19,M_00024,52.524177,13.34621,3.11,2026-02-06 05:03:20
TX_018664,CARD_19,M_00369,52.524177,13.34621,10.38,2026-02-06 10:56:26
TX_018665,CARD_19,M_00372,52.524177,13.34621,20.69,2026-02-06 22:02:39
TX_018666,CARD_19,M_00262,52.524177,13.34621,93.18,2026-02-06 23:55:24
TX_018667,CARD_19,M_00066,52.524177,13.34621,25.89,2026-02-07 03:34:10
TX_018668,CARD_19,M_00244,52.524177,13.34621,38.62,2026-02-07 08:18:06
TX_018669,CARD_19,M_00064,52.524177,13.34621,19.01,2026-02-07 09:19:34
TX_018670,CARD_19,M_00134,52.524177,13.34621,13.0,2026-02-07 16:32:41
TX_018671,CARD_19,M_00138,52.524177,13.34621,42.55,2026-02-07 17:43:41
TX_018672,CARD_19,M_00230,52.524177,13.34621,18.49,2026-02-07 18:59:07
TX_018673,CARD_19,M_00174,52.524177,13.34621,62.13,2026-02-07 23:05:18
TX_018674,CARD_19,M_00066,52.524177,13.34621,28.18,2026-02-04 13:17:00
TX_018675,CARD_19,M_00134,52.524177,13.34621,44.28,2026-02-04 18:43:54
TX_018676,CARD_19,M_00369,52.524177,13.34621,2.81,2026-02-04 22:55:04
TX_018677,CARD_19,M_00301,52.524177,13.34621,107.91,2026-02-05 08:12:22
TX_018678,CARD_19,M_00347,52.524177,13.34621,60.11,2026-02-05 11:07:20
TX_018679,CARD_19,M_00064,52.524177,13.34621,30.55,2026-02-05 13:52:49
TX_018680,CARD_19,M_00008,52.524177,13.34621,5.59,2026-02-05 17:02:00
TX_018681,CARD_19,M_00362,52.524177,13.34621,20.0,2026-02-05 22:23:49
TX_018682,CARD_19,M_00024,52.524177,13.34621,5.14,2026-02-06 07:36:15
TX_018683,CARD_19,M_00143,52.524177,13.34621,24.32,2026-02-06 14:14:46
TX_018684,CARD_19,M_00064,52.524177,13.34621,33.65,2026-02-07 04:07:43
TX_018685,CARD_19,M_00180,52.524177,13.34621,64.94,2026-02-07 06:15:50
TX_018686,CARD_19,M_00174,52.524177,13.34621,61.05,2026-02-07 07:21:44
TX_018687,CARD_19,M_00282,52.524177,13.34621,188.35,2026-02-07 11:29:07
TX_018688,CARD_19,M_00134,52.524177,13.34621,21.94,2026-02-07 16:36:36
TX_018689,CARD_19,M_00395,52.524177,13.34621,3.31,2026-02-07 23:53:48
TX_018690,CARD_19,M_00037,52.524177,13.34621,3.13,2026-02-05 22:48:00
TX_018691,CARD_19,M_00230,52.524177,13.34621,0.5,2026-02-06 00:11:33
TX_018692,CARD_19,M_00134,52.524177,13.34621,36.01,2026-02-06 02:31:18
TX_018693,CARD_19,M_00232,52.524177,13.34621,8.97,2026-02-06 05:42:37
TX_018694,CARD_19,M_00362,52.524177,13.34621,18.26,2026-02-06 09:42:26
TX_018695,CARD_19,M_00386,52.524177,13.34621,16.24,2026-02-06 17:08:22
TX_018696,CARD_19,M_00395,52.524177,13.34621,8.38,2026-02-06 18:26:06
TX_018697,CARD_19,M_00134,52.524177,13.34621,21.89,2026-02-06 20:38:56
TX_018698,CARD_19,M_00024,52.524177,13.34621,4.05,2026-02-07 03:01:52
TX_018699,CARD_19,M_00323,52.524177,13.34621,124.46,2026-02-07 05:15:51
TX_018700,CARD_19,M_00282,52.524177,13.34621,117.54,2026-02-07 08:41:16
TX_018701,CARD_19,M_00395,52.524177,13.34621,19.86,2026-02-07 14:22:15
TX_018702,CARD_19,M_00066,52.524177,13.34621,35.16,2026-02-07 16:34:42
TX_018703,CARD_19,M_00066,52.524177,13.34621,24.2,2026-02-07 17:40:47
TX_018704,CARD_19,M_00008,52.524177,13.34621,5.36,2026-02-07 20:07:24
TX_018705,CARD_19,M_00209,52.524177,13.34621,40.3,2026-02-07 22:20:49
TX_018706,CARD_19,M_00066,52.524177,13.34621,62.21,2026-02-05 06:54:00
TX_018707,CARD_19,M_00262,52.524177,13.34621,142.47,2026-02-05 10:23:18
TX_018708,CARD_19,M_00259,52.524177,13.34621,27.91,2026-02-05 21:34:34
TX_018709,CARD_19,M_00109,52.524177,13.34621,15.5,2026-02-06 02:01:36
TX_018710,CARD_19,M_00362,52.524177,13.34621,14.81,2026-02-06 07:23:12
TX_018711,CARD_19,M_00230,52.524177,13.34621,16.6,2026-02-06 11:33:03
TX_018712,CARD_19,M_00066,52.524177,13.34621,31.07,2026-02-06 15:09:09
TX_018713,CARD_19,M_00180,52.524177,13.34621,75.75,2026-02-06 22:04:22
TX_018714,CARD_19,M_00343,52.524177,13.34621,148.29,2026-02-07 00:28:39
TX_018715,CARD_19,M_00024,52.524177,13.34621,3.87,2026-02-07 01:11:09
TX_018716,CARD_19,M_00064,52.524177,13.34621,30.05,2026-02-07 07:00:02
TX_018717,CARD_19,M_00024,52.524177,13.34621,3.63,2026-02-07 10:27:25
TX_018718,CARD_19,M_00143,52.524177,13.34621,16.29,2026-02-06 05:42:00
TX_018719,CARD_19,M_00138,52.524177,13.34621,27.95,2026-02-06 07:10:57
TX_018720,CARD_19,M_00134,52.524177,13.34621,31.66,2026-02-06 20:34:46
TX_018721,CARD_19,M_00134,52.524177,13.34621,26.45,2026-02-06 23:42:05
TX_018722,CARD_19,M_00024,52.524177,13.34621,4.68,2026-02-07 06:39:56
TX_018723,CARD_19,M_00064,52.524177,13.34621,48.21,2026-02-07 09:48:11
TX_018724,CARD_19,M_00008,52.524177,13.34621,5.29,2026-02-07 14:24:01
TX_018725,CARD_19,M_00323,52.524177,13.34621,79.42,2026-02-07 17:58:34
TX_018726,CARD_19,M_00362,52.524177,13.34621,12.83,2026-02-07 18:02:00
TX_018727,CARD_19,M_00064,52.524177,13.34621,23.19,2026-02-03 23:01:00
TX_018728,CARD_19,M_00024,52.524177,13.34621,4.25,2026-02-04 00:29:06
TX_018729,CARD_19,M_00134,52.524177,13.34621,25.23,2026-02-04 07:54:15
TX_018730,CARD_19,M_00372,52.524177,13.34621,11.52,2026-02-04 09:46:31
TX_018731,CARD_19,M_00138,52.524177,13.34621,0.5,2026-02-04 11:21:15
TX_018732,CARD_19,M_00268,52.524177,13.34621,149.94,2026-02-04 14:49:21
TX_018733,CARD_19,M_00185,52.524177,13.34621,106.71,2026-02-04 16:47:02
TX_018734,CARD_19,M_00008,52.524177,13.34621,5.69,2026-02-04 20:45:17
TX_018735,CARD_19,M_00134,52.524177,13.34621,47.34,2026-02-05 01:10:30
TX_018736,CARD_19,M_00138,52.524177,13.34621,3.55,2026-02-05 03:01:20
TX_018737,CARD_19,M_00395,52.524177,13.34621,16.43,2026-02-05 06:39:19
TX_018738,CARD_19,M_00134,52.524177,13.34621,70.33,2026-02-05 11:37:28
TX_018739,CARD_19,M_00261,52.524177,13.34621,49.8,2026-02-05 14:21:25
TX_018740,CARD_19,M_00372,52.524177,13.34621,13.68,2026-02-05 17:30:35
TX_018741,CARD_19,M_00066,52.524177,13.34621,27.21,2026-02-06 00:26:36
TX_018742,CARD_19,M_00134,52.524177,13.34621,32.95,2026-02-06 21:44:23
TX_018743,CARD_19,M_00066,52.524177,13.34621,46.9,2026-02-07 01:07:31
TX_018744,CARD_19,M_00008,52.524177,13.34621,4.45,2026-02-07 04:45:30
TX_018745,CARD_19,M_00256,52.524177,13.34621,150.42,2026-02-07 09:28:06
TX_018746,CARD_19,M_00230,52.524177,13.34621,28.43,2026-02-07 13:36:46
TX_018747,CARD_19,M_00211,52.524177,13.34621,26.44,2026-02-07 15:06:10
TX_018748,CARD_19,M_00395,52.524177,13.34621,23.36,2026-02-07 15:52:31
TX_018749,CARD_19,M_00174,52.524177,13.34621,53.48,2026-02-07 16:54:46
TX_018750,CARD_19,M_00369,52.524177,13.34621,14.17,2026-02-07 21:02:16
TX_018751,CARD_19,M_00347,52.524177,13.34621,221.65,2026-02-07 21:55:41
TX_018752,CARD_19,M_00066,52.524177,13.34621,51.09,2026-02-03 04:31:00
TX_018753,CARD_19,M_00037,52.524177,13.34621,3.88,2026-02-03 08:11:15
TX_018754,CARD_19,M_00066,52.524177,13.34621,20.29,2026-02-03 12:20:44
TX_018755,CARD_19,M_00024,52.524177,13.34621,3.47,2026-02-03 19:37:05
TX_018756,CARD_19,M_00232,52.524177,13.34621,21.38,2026-02-03 21:29:47
TX_018757,CARD_19,M_00211,52.524177,13.34621,10.22,2026-02-03 22:05:50
TX_018758,CARD_19,M_00347,52.524177,13.34621,157.46,2026-02-04 01:05:53
TX_018759,CARD_19,M_00301,52.524177,13.34621,66.19,2026-02-04 07:38:40
TX_018760,CARD_19,M_00066,52.524177,13.34621,46.69,2026-02-04 08:33:32
TX_018761,CARD_19,M_00037,52.524177,13.34621,3.15,2026-02-04 11:05:10
TX_018762,CARD_19,M_00369,52.524177,13.34621,5.49,2026-02-04 13:56:26
TX_018763,CARD_19,M_00066,52.524177,13.34621,15.49,2026-02-04 19:08:50
TX_018764,CARD_19,M_00230,52.524177,13.34621,26.71,2026-02-05 01:15:43
TX_018765,CARD_19,M_00182,52.524177,13.34621,33.45,2026-02-05 14:07:19
TX_018766,CARD_19,M_00282,52.524177,13.34621,143.76,2026-02-05 17:22:26
TX_018767,CARD_19,M_00066,52.524177,13.34621,22.26,2026-02-05 20:36:14
TX_018768,CARD_19,M_00241,52.524177,13.34621,142.72,2026-02-05 21:12:36
TX_018769,CARD_19,M_00369,52.524177,13.34621,4.79,2026-02-05 22:14:07
TX_018770,CARD_19,M_00182,52.524177,13.34621,81.11,2026-02-06 01:36:51
TX_018771,CARD_19,M_00109,52.524177,13.34621,23.93,2026-02-06 05:41:44
TX_018772,CARD_19,M_00347,52.524177,13.34621,151.92,2026-02-06 09:52:07
TX_018773,CARD_19,M_00174,52.524177,13.34621,38.26,2026-02-06 20:17:23
TX_018774,CARD_19,M_00386,52.524177,13.34621,20.34,2026-02-07 01:37:44
TX_018775,CARD_19,M_00066,52.524177,13.34621,35.88,2026-02-07 06:08:22
TX_018776,CARD_19,M_00372,52.524177,13.34621,3.04,2026-02-07 07:28:48
TX_018777,CARD_19,M_00119,52.524177,13.34621,20.99,2026-02-07 08:27:17
TX_018778,CARD_19,M_00066,52.524177,13.34621,30.5,2026-02-07 12:10:32
TX_018779,CARD_19,M_00064,52.524177,13.34621,39.15,2026-02-07 19:59:52
TX_018780,CARD_19,M_00138,52.524177,13.34621,52.76,2026-02-03 01:15:00
TX_018781,CARD_19,M_00143,52.524177,13.34621,0.5,2026-02-03 04:01:26
TX_018782,CARD_19,M_00180,52.524177,13.34621,79.64,2026-02-03 10:58:19
TX_018783,CARD_19,M_00138,52.524177,13.34621,26.29,2026-02-03 16:54:43
TX_018784,CARD_19,M_00143,52.524177,13.34621,38.23,2026-02-03 20:06:50
TX_018785,CARD_19,M_00064,52.524177,13.34621,22.33,2026-02-03 23:27:50
TX_018786,CARD_19,M_00372,52.524177,13.34621,13.28,2026-02-04 00:55:11
TX_018787,CARD_19,M_00109,52.524177,13.34621,26.72,2026-02-04 03:11:36
TX_018788,CARD_19,M_00362,52.524177,13.34621,18.99,2026-02-04 14:13:20
TX_018789,CARD_19,M_00066,52.524177,13.34621,40.63,2026-02-04 20:06:00
TX_018790,CARD_19,M_00185,52.524177,13.34621,36.33,2026-02-05 01:15:17
TX_018791,CARD_19,M_00343,52.524177,13.34621,154.13,2026-02-05 04:50:47
TX_018792,CARD_19,M_00138,52.524177,13.34621,24.2,2026-02-05 05:59:24
TX_018793,CARD_19,M_00347,52.524177,13.34621,133.19,2026-02-05 09:16:31
TX_018794,CARD_19,M_00066,52.524177,13.34621,37.04,2026-02-05 18:23:19
TX_018795,CARD_19,M_00369,52.524177,13.34621,11.84,2026-02-06 01:37:55
TX_018796,CARD_19,M_00347,52.524177,13.34621,60.97,2026-02-06 13:55:39
TX_018797,CARD_19,M_00230,52.524177,13.34621,13.86,2026-02-06 16:57:17
TX_018798,CARD_19,M_00386,52.524177,13.34621,7.65,2026-02-06 22:11:32
TX_018799,CARD_19,M_00064,52.524177,13.34621,41.8,2026-02-06 23:49:55
TX_018800,CARD_19,M_00037,52.524177,13.34621,5.68,2026-02-07 05:00:08
TX_018801,CARD_19,M_00230,52.524177,13.34621,29.77,2026-02-07 08:33:49
TX_018802,CARD_19,M_00372,52.524177,13.34621,12.79,2026-02-07 10:11:07
TX_018803,CARD_19,M_00362,52.524177,13.34621,18.24,2026-02-07 18:59:38
TX_018804,CARD_19,M_00211,52.524177,13.34621,25.7,2026-02-01 20:15:00
TX_018805,CARD_19,M_00372,52.524177,13.34621,9.88,2026-02-01 23:52:50
TX_018806,CARD_19,M_00008,52.524177,13.34621,3.16,2026-02-02 03:03:06
TX_018807,CARD_19,M_00301,52.524177,13.34621,0.5,2026-02-02 05:56:43
TX_018808,CARD_19,M_00301,52.524177,13.34621,95.08,2026-02-02 10:16:48
TX_018809,CARD_19,M_00211,52.524177,13.34621,10.17,2026-02-02 14:33:48
TX_018810,CARD_19,M_00386,52.524177,13.34621,10.66,2026-02-03 00:07:01
TX_018811,CARD_19,M_00143,52.524177,13.34621,11.44,2026-02-03 09:48:07
TX_018812,CARD_19,M_00066,52.524177,13.34621,46.53,2026-02-03 20:41:39
TX_018813,CARD_19,M_00138,52.524177,13.34621,15.7,2026-02-03 23:15:32
TX_018814,CARD_19,M_00143,52.524177,13.34621,0.5,2026-02-04 01:34:06
TX_018815,CARD_19,M_00362,52.524177,13.34621,13.71,2026-02-04 04:29:51
TX_018816,CARD_19,M_00138,52.524177,13.34621,39.52,2026-02-04 09:49:11
TX_018817,CARD_19,M_00209,52.524177,13.34621,0.5,2026-02-04 18:59:40
TX_018818,CARD_19,M_00180,52.524177,13.34621,50.73,2026-02-04 23:28:06
TX_018819,CARD_19,M_00066,52.524177,13.34621,11.11,2026-02-05 09:15:55
TX_018820,CARD_19,M_00362,52.524177,13.34621,19.22,2026-02-05 13:10:37
TX_018821,CARD_19,M_00174,52.524177,13.34621,63.16,2026-02-05 13:38:29
TX_018822,CARD_19,M_00259,52.524177,13.34621,0.5,2026-02-05 19:39:30
TX_018823,CARD_19,M_00064,52.524177,13.34621,55.5,2026-02-06 01:46:14
TX_018824,CARD_19,M_00369,52.524177,13.34621,18.84,2026-02-06 06:35:49
TX_018825,CARD_19,M_00095,52.524177,13.34621,15.69,2026-02-06 21:14:21
TX_018826,CARD_19,M_00095,52.524177,13.34621,12.61,2026-02-07 00:22:58
TX_018827,CARD_19,M_00134,52.524177,13.34621,32.33,2026-02-07 05:56:11
